DATE,ARTIST,TITLE,2nd ARTIST,STYLE,COMPOSER,AUTHOR,LAST_NAME_SEARCH,,,,
6/9/31,Típica VICTOR,Carillón de La Merced,Ernesto Famá,TANGO,Enrique Santos Discépolo,Enrique Santos Discépolo y Alfredo Le Pera,VICTOR,,,,
6/9/31,Típica VICTOR,El gringo Don Fermin,Samuel Aguayo,RANCHERA,?,?,VICTOR,,,,
7/7/31,Típica VICTOR,Cardos,,TANGO,?,?,VICTOR,,,,
7/7/31,Típica VICTOR,Organito callejero,Francisco Fiorentino,TANGO,?,?,VICTOR,,,,
7/7/31,Típica VICTOR,Una carta,Alberto Gómez,TANGO,Miguel Bucino,Miguel Bucino,VICTOR,,,,
7/14/31,Típica VICTOR,Mi comadre la serapia,,POLCA,?,?,VICTOR,,,,
7/14/31,Típica VICTOR,Pato y negro,Roberto Diaz,TANGO,?,?,VICTOR,,,,
8/13/31,Típica VICTOR,Adiós chula,,FOXTROT,?,?,VICTOR,,,,
8/13/31,Típica VICTOR,Si tu fueras mi novia,,FOXTROT,Louis William McDermott,Carlos Sánchez y Federico Saniez,VICTOR,,,,
8/26/31,Típica VICTOR,Cantando en el baño,Carlos Lafuente,FOXTROT,?,?,VICTOR,,,,
8/26/31,Típica VICTOR,El manicero,Carlos Lafuente,RUMBA,?,?,VICTOR,,,,
9/3/31,Típica VICTOR,Rezando a San Antonio,Eugenio Viñas,RANCHERA,?,?,VICTOR,,,,
9/3/31,Típica VICTOR,Tus caricias,Eugenio Viñas,TANGO,?,?,VICTOR,,,,
9/30/31,Típica VICTOR,Celosa,Dora Davis,VALS,Pablo Rodríguez,Pablo Rodríguez,VICTOR,,,,
9/30/31,Típica VICTOR,Vos no engrupis mas,Principe Azul,TANGO,?,?,VICTOR,,,,
10/26/31,Típica VICTOR,La serenata de ayer,Alberto Gómez,VALS,Manuel Buzón,Ismael Aguilar,VICTOR,,,,
10/26/31,Típica VICTOR,Llorar... Por que...,Alberto Gómez,TANGO,?,?,VICTOR,,,,
12/3/31,Típica VICTOR,Ecos de España,Carlos Lafuente,PASODOBLE,?,?,VICTOR,,,,
12/3/31,Típica VICTOR,Ternuras,Carlos Lafuente,TANGO,?,?,VICTOR,,,,
12/29/31,Típica VICTOR,Carolina,Charlo,RANCHERA,?,?,VICTOR,,,,
12/29/31,Típica VICTOR,Pa' mí es igual (Siempre amigos),Charlo,TANGO,Lucio Demare y Roberto Fugazot,Enrique Cadícamo y Agustín Irusta,VICTOR,,,,
2/4/32,Típica VICTOR,Ave María,Alberto Gómez,RANCHERA,?,?,VICTOR,,,,
2/4/32,Típica VICTOR,Don Juan,Alberto Gómez,TANGO,Ernesto Ponzio,Ricardo Podesta,VICTOR,,,,
2/4/32,Típica VICTOR,Tierrita,,TANGO,Agustín Bardi,Jesús Fernández Blanco,VICTOR,,,,
3/3/32,Típica VICTOR,Como me gusta,Luis Díaz,TANGO,?,?,VICTOR,,,,
3/3/32,Típica VICTOR,Pampa (2),Luis Díaz,RANCHERA,?,?,VICTOR,,,,
3/15/32,Típica VICTOR,En un rancho de mi pago,Charlo,RANCHERA,?,?,VICTOR,,,,
3/15/32,Típica VICTOR,Llamale H,Charlo,TANGO,?,?,VICTOR,,,,
4/5/32,Típica VICTOR,Quiero papita,Alberto Gómez,TANGO,Ernesto Ponzio,María Luisa Carnelli,VICTOR,,,,
5/3/32,Típica VICTOR,Dulce cariño,Carlos Lafuente,VALS,?,?,VICTOR,,,,
5/3/32,Típica VICTOR,Por esta cruz,Carlos Lafuente,TANGO,Alejandro Scarpino,José Fernández,VICTOR,,,,
5/18/32,Típica VICTOR,No es manco el viejo pa la clavada,Luis Díaz,RANCHERA,?,?,VICTOR,,,,
5/18/32,Típica VICTOR,Viejo arrabal,Luis Díaz,TANGO,?,?,VICTOR,,,,
6/16/32,Típica VICTOR,Bailarias,,TANGO,?,?,VICTOR,,,,
6/16/32,Típica VICTOR,Te largaste a rodar,Luis Díaz,TANGO,?,?,VICTOR,,,,
6/16/32,Típica VICTOR,Virgencita del rocio,Luis Díaz,PASODOBLE,?,?,VICTOR,,,,
7/26/32,Típica VICTOR,No arrebaten que hay pa todos,Oscar Ugarte,RANCHERA,?,?,VICTOR,,,,
7/26/32,Típica VICTOR,Sin amparo,Oscar Ugarte,VALS,?,?,VICTOR,,,,
9/2/32,Típica VICTOR,El beso de manuelita,Fernando Díaz,TANGO,?,?,VICTOR,,,,
9/2/32,Típica VICTOR,Humillación (2),Fernando Díaz,TANGO,Pedro Vergez,Héctor Gagliardi,VICTOR,,,,
10/5/32,Típica VICTOR,Secreto,Luis Díaz,TANGO,Enrique Santos Discepolo,Enrique Santos Discepolo,VICTOR,,,,
10/5/32,Típica VICTOR,Très jolie,,VALS,Émile Charles Waldteufel,,VICTOR,,,,
10/26/32,Típica VICTOR,C.T.V.,,TANGO,Agustín Bardi,,VICTOR,,,,
10/26/32,Típica VICTOR,En busca e cariño,Luis Díaz,RANCHERA,?,?,VICTOR,,,,
11/29/32,Típica VICTOR,Me gustan todas en general,Luis Díaz,RANCHERA,?,?,VICTOR,,,,
11/29/32,Típica VICTOR,Regia pinta,Luis Díaz,TANGO,?,?,VICTOR,,,,
12/28/32,Típica VICTOR,A la mar se fué,Carlos Lafuente y Luis Diaz,VALS,?,?,VICTOR,,,,
12/28/32,Típica VICTOR,Flor de taupi,Carlos Lafuente,RANCHERA,?,?,VICTOR,,,,
1/31/33,Típica VICTOR,Adios,Carlos Lafuente,TANGO,?,?,VICTOR,,,,
1/31/33,Típica VICTOR,Filosofia barata,Carlos Lafuente,RANCHERA,?,?,VICTOR,,,,
3/13/33,Típica VICTOR,Con casa y sin mujer,Alberto Gómez,RANCHERA,?,?,VICTOR,,,,
3/13/33,Típica VICTOR,Ventarrón,Alberto Gómez,TANGO,Pedro Maffia,José Horacio Staffolani,VICTOR,,,,
4/7/33,Típica VICTOR,Amor cobarde,Alberto Gómez,VALS,?,?,VICTOR,,,,
4/7/33,Típica VICTOR,Mirame a mi,Alberto Gómez,TANGO,Francisco Pracánico,Luis Rubistein,VICTOR,,,,
5/9/33,Típica VICTOR,El Mortero del Globito,Alberto Gómez,TANGO,?,?,VICTOR,,,,
5/9/33,Típica VICTOR,Yo busco un amor,Alberto Gómez,RANCHERA,?,?,VICTOR,,,,
5/24/33,Típica VICTOR,El marne,,TANGO,Eduardo Arolas,,VICTOR,,,,
5/24/33,Típica VICTOR,Lamentos de mujer,Carlos Lafuente,VALS,?,?,VICTOR,,,,
7/14/33,Típica VICTOR,Cacareando,Carlos Lafuente,MILONGA,Antonio Sureda,Gerónimo Sureda,VICTOR,,,,
7/14/33,Típica VICTOR,El gavilan (2),Carlos Lafuente,RANCHERA,?,?,VICTOR,,,,
7/26/33,Típica VICTOR,Amor y celos,Carlos Lafuente,VALS,Miguel Padula,Alfredo Faustino Roldán,VICTOR,,,,
7/26/33,Típica VICTOR,Tres esperanzas,Carlos Lafuente,TANGO,Enrique Santos Discépolo,Enrique Santos Discépolo,VICTOR,,,,
9/6/33,Típica VICTOR,El pibe,,TANGO,Vicente Greco,,VICTOR,,,,
9/6/33,Típica VICTOR,Que risa daba,Carlos Lafuente,RANCHERA,?,?,VICTOR,,,,
10/13/33,Típica VICTOR,Al pie de la Santa Cruz,Alberto Gómez,TANGO,Enrique Delfino,Mario Battistella,VICTOR,,,,
10/13/33,Típica VICTOR,Alma bruja,Alberto Gómez,RANCHERA,?,?,VICTOR,,,,
10/27/33,Típica VICTOR,La Parda Isabel,Alberto Gómez,RANCHERA,?,?,VICTOR,,,,
10/27/33,Típica VICTOR,Lemita,Alberto Gómez,TANGO,Miguel Padula,Adolfo Dispagna,VICTOR,,,,
1/31/34,Típica VICTOR,Amor de gitano,Luis Díaz,PASODOBLE,?,?,VICTOR,,,,
1/31/34,Típica VICTOR,Rumbo a Bufalo,Carlos Lafuente,FOXTROT,?,?,VICTOR,,,,
3/16/34,Típica VICTOR,Bajo la santa federacion,Alberto Gómez,RANCHERA,?,?,VICTOR,,,,
3/16/34,Típica VICTOR,Mientras los otros rien,Alberto Gómez,TANGO,?,?,VICTOR,,,,
4/11/34,Típica VICTOR,Confidencia,Hugo Gutiérrez,TANGO,?,?,VICTOR,,,,
4/11/34,Típica VICTOR,Vidita injusta,,RANCHERA,?,?,VICTOR,,,,
5/9/34,Típica VICTOR,Farolero,Luis Díaz,TANGO,Julio De Caro,Mario César Gomila,VICTOR,,,,
5/9/34,Típica VICTOR,Vamos al picnic mama,Luis Díaz,RANCHERA,?,?,VICTOR,,,,
6/1/34,Típica VICTOR,Derecho viejo,Teófilo Ibáñez,TANGO,Eduardo Arolas,Gabriel Clausi,VICTOR,,,,
6/1/34,Típica VICTOR,Jueves,,TANGO,Udelino Toranzo y Rafael Rossi,,VICTOR,,,,
10/3/34,Típica VICTOR,Fue su destino,Carlos Lafuente,TANGO,Domingo Pelle,Vicente Planells De Campo,VICTOR,,,,
10/3/34,Típica VICTOR,Inka dinka doo,Jimmy People,FOXTROT,?,?,VICTOR,,,,
11/2/34,Típica VICTOR,La canción de la ribera,Carlos Lafuente,TANGO,Miguel Bonano,Alfredo Bigeschi,VICTOR,,,,
11/2/34,Típica VICTOR,La farolera,Carlos Lafuente,RANCHERA,?,?,VICTOR,,,,
12/7/34,Típica VICTOR,Florcita de mi pago,,RANCHERA,?,?,VICTOR,,,,
12/7/34,Típica VICTOR,Seguime corazón,Juan Carlos Nelson,TANGO,Baldomero Suárez,Jesús Fernández Blanco,VICTOR,,,,
2/21/35,Típica VICTOR,Murió la vecinita,Alberto Gómez,TANGO,Juan Ghio y Gregorio Rivero,Nolo López,VICTOR,,,,
2/21/35,Típica VICTOR,Santiago del estero,,VALS,?,?,VICTOR,,,,
4/3/36,Típica VICTOR,Amargura,Héctor Palacios,TANGO,Carlos Gardel,Alfredo Le Pera,VICTOR,,,,
4/3/36,Típica VICTOR,Cansancio,Héctor Palacios,TANGO,?,?,VICTOR,,,,
5/8/36,Típica VICTOR,Cantando bajo la lluvia,,FOXTROT,?,?,VICTOR,,,,
5/8/36,Típica VICTOR,Maria del Carmen,,PASODOBLE,?,?,VICTOR,,,,
6/12/36,Típica VICTOR,Fea pero simpatica,Héctor Palacios,RANCHERA,?,?,VICTOR,,,,
6/12/36,Típica VICTOR,Planeando,,TANGO,?,?,VICTOR,,,,
11/10/36,Típica VICTOR,Malagueña,,PASODOBLE,?,?,VICTOR,,,,
11/10/36,Típica VICTOR,Se caso la viuda,,POLCA,?,?,VICTOR,,,,
12/9/36,Típica VICTOR,Currito de la cruz,,PASODOBLE,?,?,VICTOR,,,,
12/9/36,Típica VICTOR,El trust de los tenorios,,JOTA,?,?,VICTOR,,,,
12/31/36,Típica VICTOR,Cadenita de amor,,RANCHERA,?,?,VICTOR,,,,
12/31/36,Típica VICTOR,Mi caballo jerezano,,PASODOBLE,?,?,VICTOR,,,,
1/12/37,Típica VICTOR,Machaquito,,PASODOBLE,?,?,VICTOR,,,,
1/12/37,Típica VICTOR,Marejada,,TANGO,Roberto Firpo,Daniel López Barreto,VICTOR,,,,
2/24/37,Típica VICTOR,Pirata,Deo Costa,MARCHA,,,VICTOR,,,,
2/24/37,Típica VICTOR,Quinta edicion,,TANGO,?,?,VICTOR,,,,
3/30/37,Típica VICTOR,Ay Maricruz,Lita Morales,PASODOBLE,?,?,VICTOR,,,,
3/30/37,Típica VICTOR,Oid el vals,,VALS,?,?,VICTOR,,,,
4/18/37,Típica VICTOR,Farolito,,VALS,Agustín Lara Aguirre,María Teresa Lara,VICTOR,,,,
4/18/37,Típica VICTOR,Mejilla a mejilla,,FOXTROT,?,?,VICTOR,,,,
4/30/37,Típica VICTOR,España esta de duelo,,PASODOBLE,?,?,VICTOR,,,,
4/30/37,Típica VICTOR,Noches de invierno,Lita Morales,VALS,José Luis Padula,Enrique Cadícamo,VICTOR,,,,
5/26/37,Típica VICTOR,El cantar de los gitanos,Lita Morales,PASODOBLE,Pascual De Luca,Pascual De Luca,VICTOR,,,,
5/26/37,Típica VICTOR,La tapera (2),,RANCHERA,Manuel Pereira,,VICTOR,,,,
7/8/37,Típica VICTOR,El clavelero,Lita Morales,PASODOBLE,?,?,VICTOR,,,,
7/8/37,Típica VICTOR,Se lo llevaron,,TANGO,Agustín Bardi,Enrique Cadícamo,VICTOR,,,,
8/14/37,Típica VICTOR,Clavel del aire,,TANGO,Juan de Dios Filiberto,Fernán Silva Valdés,VICTOR,,,,
8/14/37,Típica VICTOR,El amanecer,,TANGO,Roberto Firpo,,VICTOR,,,,
9/7/37,Típica VICTOR,Dejame vivir,Mariano Balcarce,TANGO,Antonio Polito y Emilio Castaing,Nolo López,VICTOR,,,,
9/7/37,Típica VICTOR,Nieve,,PASODOBLE,?,?,VICTOR,,,,
9/28/37,Típica VICTOR,Milonga de los fortines,Mariano Balcarce,MILONGA,Sebastián Piana,Homero Manzi,VICTOR,,,,
9/28/37,Típica VICTOR,Tu vida es mi vida,,TANGO,Alfredo Malerba,Rodolfo Sciammarella,VICTOR,,,,
11/2/37,Típica VICTOR,La ñata,,RANCHERA,?,?,VICTOR,,,,
11/2/37,Típica VICTOR,Libertad,,TANGO,Agustín Magaldi,Felipe Mitre Navas,VICTOR,,,,
11/23/37,Típica VICTOR,Boo hoo,,FOXTROT,?,?,VICTOR,,,,
1/7/38,Típica VICTOR,El vazquito,,TANGO,Luis Bernstein,,VICTOR,,,,
1/7/38,Típica VICTOR,Novia mia,,VALS,?,?,VICTOR,,,,
2/3/38,Típica VICTOR,Adiós Buenos Aires,Angel Vargas,TANGO,Rodolfo Sciammarella,Leopoldo Torre Ríos,VICTOR,,,,
2/3/38,Típica VICTOR,Rancho florido,,RANCHERA,?,?,VICTOR,,,,
4/18/38,Típica VICTOR,Como tigre cebao,,TANGO,?,?,VICTOR,,,,
4/18/38,Típica VICTOR,Sin rumbo fijo,Angel Vargas,VALS,Eugenio Carrere y Hermes Peressini,Eugenio Carrere,VICTOR,,,,
5/10/38,Típica VICTOR,Ranchera de mi corazon,,RANCHERA,?,?,VICTOR,,,,
5/10/38,Típica VICTOR,Romántica,,VALS,Félix Lipesker,Homero Manzi,VICTOR,,,,
6/14/38,Típica VICTOR,Gitana hechicera,,PASODOBLE,?,?,VICTOR,,,,
6/14/38,Típica VICTOR,Ranchera criolla,,RANCHERA,?,?,VICTOR,,,,
7/4/38,Típica VICTOR,Gitana,,PASODOBLE,?,?,VICTOR,,,,
7/4/38,Típica VICTOR,Para mi eres divina,,FOXTROT,Sholom Secunda,Jacob Jacobs,VICTOR,,,,
8/2/38,Típica VICTOR,Marino mio,,PASODOBLE,?,?,VICTOR,,,,
10/6/38,Típica VICTOR,Mi casita malagueña,,RANCHERA,?,?,VICTOR,,,,
10/6/38,Típica VICTOR,Que cosa mas linda,,RANCHERA,?,?,VICTOR,,,,
1/5/39,Típica VICTOR,Como palo e' gallinero,,RANCHERA,?,?,VICTOR,,,,
1/5/39,Típica VICTOR,Incertidumbre,Angel Vargas,TANGO,Guillermo Alo,Lito Bayardo,VICTOR,,,,
5/8/39,Típica VICTOR,Ali Baba,Alberto Barros,MARCHA,?,?,VICTOR,,,,
5/8/39,Típica VICTOR,Vuelve otra vez,Mario Corrales,VALS,?,?,VICTOR,,,,
8/10/39,Típica VICTOR,Doña sol,,PASODOBLE,?,?,VICTOR,,,,
8/10/39,Típica VICTOR,La mentirosa (2),Mario Corrales,RANCHERA,José Luis Padula,Lito Bayardo,VICTOR,,,,
9/7/39,Típica VICTOR,Desesperanza,Mario Corrales,TANGO,Federico Scorticati,Manuel Meaños,VICTOR,,,,
9/7/39,Típica VICTOR,Te quiero (3),Dorita Davis,PASODOBLE,?,?,VICTOR,,,,
10/4/39,Típica VICTOR,Noche de estrellas,Mario Corrales,VALS,José Luis Padula,Enrique Cadícamo,VICTOR,,,,
10/4/39,Típica VICTOR,Suspiros de España,,PASODOBLE,?,?,VICTOR,,,,
12/12/39,Típica VICTOR,Anita,Mario Corrales,VALS,?,?,VICTOR,,,,
12/12/39,Típica VICTOR,El rey del compás,,TANGO,Príncipe Cubano,,VICTOR,,,,
12/23/39,Típica VICTOR,Amorios,,PASODOBLE,?,?,VICTOR,,,,
12/23/39,Típica VICTOR,Tehuana,,VALS,Alfonso Esparza Oteo,Alfonso Esparza Oteo,VICTOR,,,,
4/11/40,Típica VICTOR,Cielo paceño,Carlos Lafuente,TANGO,?,?,VICTOR,,,,
4/11/40,Típica VICTOR,Intima,Carlos Lafuente,VALS,?,?,VICTOR,,,,
5/10/40,Típica VICTOR,Tango milonguero,,TANGO,Federico Scorticati,,VICTOR,,,,
5/10/40,Típica VICTOR,Temo,Mario Corrales,VALS,Mario Rafaelli,Atilio Perasso,VICTOR,,,,
5/21/41,Típica VICTOR,Frenesi,Raul Lavalle,BOLERO,?,?,VICTOR,,,,
5/21/41,Típica VICTOR,Nuestra intriga de amor,,FOXTROT,?,?,VICTOR,,,,
5/23/41,Típica VICTOR,De punta y hacha (2),,MILONGA,?,?,VICTOR,,,,
5/23/41,Típica VICTOR,Mis cinco hijos,Carlos Lafuente,RUMBA,?,?,VICTOR,,,,
7/8/41,Típica VICTOR,Camino a la argentina,Carlos Lafuente,FOXTROT,?,?,VICTOR,,,,
7/8/41,Típica VICTOR,Loca,,TANGO,Manuel Jovés,Antonio Viergol,VICTOR,,,,
7/25/41,Típica VICTOR,Chica chica boom,Carlos Lafuente,CHAMAME,?,?,VICTOR,,,,
7/25/41,Típica VICTOR,Por mis trabucos,José Bohr,CORRIDO,José Bohr,José Bohr,VICTOR,,,,
8/20/41,Típica VICTOR,Parlami sotto le stelle,Gino Forsani,FOXTROT,?,?,VICTOR,,,,
8/20/41,Típica VICTOR,Valzer del mattina,Gino Forsani,VALS,?,?,VICTOR,,,,
8/28/41,Típica VICTOR,Aire puro,José Bohr,CORRIDO,?,?,VICTOR,,,,
8/28/41,Típica VICTOR,Dinah,,FOXTROT,?,?,VICTOR,,,,
9/6/41,Típica VICTOR,Por el camino,José Bohr y coro,TANGO,José Bohr,José González Castillo,VICTOR,,,,
9/6/41,Típica VICTOR,Se conocieron en Rio,Carlos Lafuente,FOXTROT,?,?,VICTOR,,,,
11/4/41,Típica VICTOR,Agua bendita,,TANGO,Enrique Delfino,,VICTOR,,,,
11/4/41,Típica VICTOR,Canto a Buenos Aires,Carlos Lafuente,MARCHA,?,?,VICTOR,,,,
7/2/43,Típica VICTOR,Nene caprichoso,Ortega del Cerro,TANGO,Francisco Canaro,Ivo Pelay,VICTOR,,,,
7/2/43,Típica VICTOR,Tranquilo viejo tranquilo,Ortega del Cerro,TANGO,Francisco Canaro,Ivo Pelay,VICTOR,,,,
8/9/43,Típica VICTOR,Fascinacion,,VALS,Marcheti,,VICTOR,,,,
8/9/43,Típica VICTOR,Milonga del aguatero,Ortega del Cerro,MILONGA,Maruja Pacheco Huergo,Eros Nicola Siri,VICTOR,,,,
8/9/43,Típica VICTOR,Senda de abrojos,,TANGO,?,?,VICTOR,,,,
8/9/43,Típica VICTOR,Una vez (2),Ortega del Cerro,TANGO,Carlos Marcucci,Lito Bayardo,VICTOR,,,,
9/20/43,Típica VICTOR,Pena calé,Ortega del Cerro,PASODOBLE,?,?,VICTOR,,,,
9/20/43,Típica VICTOR,Y no la puedo olvidar,Ortega del Cerro,TANGO,Francisco Canaro,Francisco Canaro,VICTOR,,,,
3/15/44,Típica VICTOR,Lo vi en tus ojos,Alberto Carol,TANGO,Emilio Pistocchi,Ángel Luis Colombini,VICTOR,,,,
3/15/44,Típica VICTOR,Pobre mariposa,Alberto Carol,FOXTROT,?,?,VICTOR,,,,
3/21/44,Típica VICTOR,Mi taza de café,Alberto Carol,TANGO,Alfredo Malerba,Homero Manzi,VICTOR,,,,
3/21/44,Típica VICTOR,Te amo,Alberto Carol,VALS,Oscar Straus,?,VICTOR,,,,
5/4/44,Típica VICTOR,Anoche a las cuatro,Alberto Carol,TANGO,Orestes Cufaro,Enrique Cadícamo,VICTOR,,,,
5/4/44,Típica VICTOR,Bajo el cono azul,Alberto Carol,TANGO,Alfredo De Angelis,Carmelo Volpe,VICTOR,,,,
5/4/44,Típica VICTOR,Uno que ha sido marino,Osvaldo Moreno y Lito Bayardo,VALS,Enrique Rodríguez,Carlos Alberto Ulloa Díaz,VICTOR,,,,
1912-00-00,Carlos GARDEL,A Mitre,,VALS,?,?,GARDEL,,,,
1912-00-00,Carlos GARDEL,Brisas de la tarde,,CANCION,?,?,GARDEL,,,,
1912-00-00,Carlos GARDEL,El almohadon,,VALS,?,?,GARDEL,,,,
1912-00-00,Carlos GARDEL,El sueño,,ESTILO,?,?,GARDEL,,,,
1912-00-00,Carlos GARDEL,Es en vano,,CANCION,?,?,GARDEL,,,,
1912-00-00,Carlos GARDEL,La mañanita,,ESTILO,?,?,GARDEL,,,,
1912-00-00,Carlos GARDEL,La mariposa (2),,ESTILO,?,?,GARDEL,,,,
1912-00-00,Carlos GARDEL,Me dejaste,,ESTILO,?,?,GARDEL,,,,
1912-00-00,Carlos GARDEL,Mi china cabrera (Palanganeando),,ESTILO,?,?,GARDEL,,,,
1912-00-00,Carlos GARDEL,Pobre flor (2),,ESTILO,?,?,GARDEL,,,,
1912-00-00,Carlos GARDEL,Pobre madre (A mi madre),,ESTILO,?,?,GARDEL,,,,
1912-00-00,Carlos GARDEL,Pobre mi madre querida,,VIDALITA,José Betinotti,José Betinotti,GARDEL,,,,
1912-00-00,Carlos GARDEL,Sos mi tirador plateao,,TANGO,?,?,GARDEL,,,,
1912-00-00,Carlos GARDEL,Yo sé hacer,,CIFRA,?,?,GARDEL,,,,
1928-00-00,Carlos GARDEL,La cumparsita,,TANGO,Gerardo Matos Rodriguez,Pascual Contursi y Enrique Maroni,GARDEL,,,,
1/14/28,Carlos GARDEL,Dandy,Guit. José Ricardo y Guillermo Barbieri,TANGO,Lucio Demare,Agustín Irusta y Roberto Fugazot,GARDEL,,,,
1/14/28,Carlos GARDEL,De puro guapo (2),Guit. José Ricardo y Guillermo Barbieri,TANGO,Rafael Iriarte,Juan Carlos Fernández Díaz,GARDEL,,,,
1/14/28,Carlos GARDEL,La borrachera del tango (La embriaguez del tango),Guit. José Ricardo y Guillermo Barbieri,TANGO,Adolfo Avilés,Enrique Pedro Maroni,GARDEL,,,,
1/14/28,Carlos GARDEL,La gloria del Aguíla,Guit. José Ricardo y Guillermo Barbieri,TANGO,?,?,GARDEL,,,,
1/14/28,Carlos GARDEL,La reja,Guit. José Ricardo y Guillermo Barbieri,TANGO,Carlos Marcucci,Manuel Meaños,GARDEL,,,,
1/14/28,Carlos GARDEL,La sulamita,Guit. José Ricardo y Guillermo Barbieri,SHIMMY,?,?,GARDEL,,,,
1/14/28,Carlos GARDEL,Pato,Guit. José Ricardo y Guillermo Barbieri,TANGO,Ramón Collazo,Ramón Collazo,GARDEL,,,,
1/14/28,Carlos GARDEL,Reproche,Guit. José Ricardo y Guillermo Barbieri,TANGO,Roberto Fugazot,Agustín Irusta,GARDEL,,,,
1/14/28,Carlos GARDEL,Resignate hermano,Guit. José Ricardo y Guillermo Barbieri,TANGO,José Ricardo y Guillermo Barbieri,José Rial,GARDEL,,,,
1/14/28,Carlos GARDEL,Traicionera,Guit. José Ricardo y Guillermo Barbieri,TANGO,Juan Ghirlanda,Luis Garros Pe,GARDEL,,,,
6/6/28,Carlos GARDEL,Esta noche me emborracho,Guit. José Ricardo y Guillermo Barbieri y José María Aguilar,TANGO,Enrique Santos Discepolo,Enrique Santos Discepolo,GARDEL,,,,
6/20/28,Carlos GARDEL,Dandy,Guit. José Ricardo y Guillermo Barbieri,TANGO,Lucio Demare,Agustín Irusta y Roberto Fugazot,GARDEL,,,,
6/20/28,Carlos GARDEL,Dandy (b),Guit. José Ricardo y Guillermo Barbieri,TANGO,?,?,GARDEL,,,,
6/20/28,Carlos GARDEL,De puro guapo (2),Guit. José Ricardo y Guillermo Barbieri y José María Aguilar,TANGO,Rafael Iriarte,Juan Carlos Fernández Díaz,GARDEL,,,,
6/20/28,Carlos GARDEL,La borrachera del tango (La embriaguez del tango),Guit. José Ricardo y Guillermo Barbieri,TANGO,Adolfo Avilés,Enrique Pedro Maroni,GARDEL,,,,
6/20/28,Carlos GARDEL,La reja,Guit. José Ricardo y Guillermo Barbieri,TANGO,Carlos Marcucci,Manuel Meaños,GARDEL,,,,
6/20/28,Carlos GARDEL,Mar bravío (Lobo de mar),Guit. José Ricardo y Guillermo Barbieri,TANGO,Guillermo Barbieri,Guillermo Barbieri,GARDEL,,,,
6/20/28,Carlos GARDEL,Qué vachaché,Guit. José Ricardo y Guillermo Barbieri,TANGO,Enrique Santos Discépolo,Enrique Santos Discépolo,GARDEL,,,,
6/20/28,Carlos GARDEL,Reproche,Guit. José Ricardo y Guillermo Barbieri,TANGO,Roberto Fugazot,Agustín Irusta,GARDEL,,,,
6/20/28,Carlos GARDEL,Resignate hermano,Guit. José Ricardo y Guillermo Barbieri,TANGO,José Ricardo y Guillermo Barbieri,José Rial,GARDEL,,,,
6/20/28,Carlos GARDEL,Resignate hermano (b),Guit. José Ricardo y Guillermo Barbieri,TANGO,?,?,GARDEL,,,,
6/26/28,Carlos GARDEL,Adiós muchachos,Guit. José Ricardo y Guillermo Barbieri,TANGO,Julio César Sanders,César Vedani,GARDEL,,,,
6/26/28,Carlos GARDEL,Che papusa oí,Guit. José Ricardo y Guillermo Barbieri,TANGO,Gerardo Matos Rodríguez,Enrique Cadícamo,GARDEL,,,,
6/26/28,Carlos GARDEL,La Sulamita,Guit. José Ricardo y Guillermo Barbieri,SHIMMY,?,?,GARDEL,,,,
6/26/28,Carlos GARDEL,La Sulamita (b),Guit. José Ricardo y Guillermo Barbieri,SHIMMY,?,?,GARDEL,,,,
7/6/28,Carlos GARDEL,El carrerito,Guit. José Ricardo y Guillermo Barbieri,TANGO,Raúl de los Hoyos,Alberto Vacarezza,GARDEL,,,,
7/6/28,Carlos GARDEL,Lechuza,Guit. José Ricardo y Guillermo Barbieri,TANGO,Alfredo Navarrine y Julio Navarrine,Alfredo Navarrine,GARDEL,,,,
7/6/28,Carlos GARDEL,No te engañes corazón,Guit. José Ricardo y Guillermo Barbieri,TANGO,Rodolfo Sciammarella,Rodolfo Sciammarella,GARDEL,,,,
7/6/28,Carlos GARDEL,Siga el corso,Guit. José Ricardo y Guillermo Barbieri,TANGO,Anselmo Aieta,Francisco García Jiménez,GARDEL,,,,
7/23/28,Carlos GARDEL,Chorra,Guit. José Ricardo y Guillermo Barbieri y José María Aguilar,TANGO,Enrique Santos Discepolo,Enrique Santos Discepolo,GARDEL,,,,
7/23/28,Carlos GARDEL,Manos brujas,Guit. José Ricardo y Guillermo Barbieri,FOXTROT,José María Aguilar,José María Aguilar,GARDEL,,,,
8/2/28,Carlos GARDEL,Corazoncito (Ñafa),Guit. José Ricardo y Guillermo Barbieri,TANGO,Rafael Rossi,José Rial,GARDEL,,,,
8/2/28,Carlos GARDEL,Las madreselvas,Guit. José Ricardo y Guillermo Barbieri,ZAMBA,?,?,GARDEL,,,,
8/2/28,Carlos GARDEL,Por el camino (Zamba del boyero),Guit. José Ricardo y Guillermo Barbieri y José María Aguilar,ZAMBA,Carlos Vicente Geroni Flores,Benjamín Tagle Lara,GARDEL,,,,
8/16/28,Carlos GARDEL,En un pueblito de España,Guit. José Ricardo y Guillermo Barbieri y José María Aguilar,VALS,Mabel Wayne,Rogelio Ferreyra,GARDEL,,,,
8/17/28,Carlos GARDEL,Cuando llora la milonga,Guit. José Ricardo y Guillermo Barbieri,TANGO,Juan de Dios Filiberto,María Luisa Carnelli,GARDEL,,,,
